lemma,word,type
Quästorin,Quästorin,noun
Quästur,Quästur,noun
Québec,,noun
Quéribus,Quéribus,noun
R,R,noun
R-L-Shunt,R-L-Shunt,noun
R-Wert,R-Wert,noun
REST,REST,noun
RNA,RNA,noun
RNA-Abschnitt,RNA-Abschnitt,noun
RNA-Analyse,RNA-Analyse,noun
RNA-Baustein,RNA-Baustein,noun
RNA-Fragment,RNA-Fragment,noun
RNA-Impfstoff,RNA-Impfstoff,noun
RNA-Sequenz,RNA-Sequenz,noun
RNA-Strang,RNA-Strang,noun
RNA-Virus,,noun
ROM,ROM,noun
RPG,,noun
RSFSR,RSFSR,noun
RSS-Feed,RSS-Feed,noun
RTL,RTL,noun
Ra,,noun
Raa,Raa,noun
Raab,Raab,noun
Raab,,noun
Raab,,noun
Raabe,,noun
Raabs,,noun
Rab,,noun
Rabat,,noun
Rabatt,Rabatt,noun
Rabatte,Rabatte,noun
Rabatz,Rabatz,noun
Rabauke,Rabauke,noun
Rabaukin,Rabaukin,noun
Rabbi,Rabbi,noun
Rabbi,,noun
Rabbiner,Rabbiner,noun
Rabbinerin,Rabbinerin,noun
Rabe,Rabe,noun
Rabe,,noun
Rabea,,noun
Rabenaas,Rabenaas,noun
Rabenau,,noun
Rabenkrähe,Rabenkrähe,noun
Rabenvogel,Rabenvogel,noun
Rabulist,Rabulist,noun
Rabulistik,Rabulistik,noun
Rabulistin,Rabulistin,noun
Racemat,,noun
Rache,Rache,noun
Racheakt,Racheakt,noun
Rachedurst,Rachedurst,noun
Racheengel,Racheengel,noun
Rachefeldzug,Rachefeldzug,noun
Rachegedanke,Rachegedanke,noun
Rachegefühl,Rachegefühl,noun
Rachegelüst,Rachegelüst,noun
Rachel,,noun
Rachen,Rachen,noun
Rachenabstrich,Rachenabstrich,noun
Rachenentzündung,Rachenentzündung,noun
Rachenlaut,Rachenlaut,noun
Rachenraum,Rachenraum,noun
Racheplan,Racheplan,noun
Racheschach,Racheschach,noun
Rachetat,Rachetat,noun
Rachitis,Rachitis,noun
Rachsucht,Rachsucht,noun
Rack,Rack,noun
Racke,Racke,noun
Racker,Racker,noun
Rackwitz,,noun
Raclette,,noun
Raclette,Raclette,noun
Rad,Rad,noun
Rad,Rad,noun
Radakovits,,noun
Radar,,noun
Radaranlage,Radaranlage,noun
Radarastronomie,Radarastronomie,noun
Radarecho,Radarecho,noun
Radarfalle,Radarfalle,noun
Radargerät,Radargerät,noun
Radarkontrolle,Radarkontrolle,noun
Radarpistole,Radarpistole,noun
Radarstation,Radarstation,noun
Radau,Radau,noun
Radaufhängung,Radaufhängung,noun
Radausfahrt,Radausfahrt,noun
Radball,Radball,noun
Rade,Rade,noun
Rade,,noun
Radeberg,,noun
Radebeul,,noun
Radebrechen,Radebrechen,noun
Radeburg,,noun
Radegast,,noun
Radegast,,noun
Raderalbus,Raderalbus,noun
Radetzkymarsch,Radetzkymarsch,noun
Radevormwald,,noun
Radfahren,Radfahren,noun
Radfahrer,Radfahrer,noun
Radfahrerin,Radfahrerin,noun
Radfahrerpeitsche,Radfahrerpeitsche,noun
Radfahrweg,Radfahrweg,noun
Radfelge,Radfelge,noun
Radfenster,Radfenster,noun
Radführung,Radführung,noun
Radi,Radi,noun
Radialgewölbe,Radialgewölbe,noun
Radialität,Radialität,noun
Radiallüfter,Radiallüfter,noun
Radialsymmetrie,Radialsymmetrie,noun
Radialventilator,Radialventilator,noun
Radiant,Radiant,noun
Radiation,Radiation,noun
Radiator,Radiator,noun
Radicchio,Radicchio,noun
Radierer,Radierer,noun
Radiererin,Radiererin,noun
Radiergummi,,noun
Radiermesser,Radiermesser,noun
Radieschen,Radieschen,noun
Radikal,Radikal,noun
Radikaler,,noun
Radikalisierung,Radikalisierung,noun
Radikalismus,Radikalismus,noun
Radikalität,Radikalität,noun
Radikand,Radikand,noun
Radio,,noun
Radio Eriwan,,noun
Radioaktivität,Radioaktivität,noun
Radioansprache,Radioansprache,noun
Radioantenne,Radioantenne,noun
Radioapparat,Radioapparat,noun
Radioastronomie,Radioastronomie,noun
Radiobutton,Radiobutton,noun
Radiofeature,,noun
Radiofonie,Radiofonie,noun
Radiogalaxie,Radiogalaxie,noun
Radiogerät,Radiogerät,noun
Radiointerview,Radiointerview,noun
Radiojournalist,Radiojournalist,noun
Radiojournalistin,Radiojournalistin,noun
Radiokohlenstoffdatierung,Radiokohlenstoffdatierung,noun
Radiolarie,Radiolarie,noun
Radiologe,Radiologe,noun
Radiologie,Radiologie,noun
Radiologin,Radiologin,noun
Radioluzenz,Radioluzenz,noun
Radiometer,Radiometer,noun
Radiomoderator,Radiomoderator,noun
Radiomoderatorin,Radiomoderatorin,noun
Radiomusik,Radiomusik,noun
Radioopazität,Radioopazität,noun
Radiophonie,Radiophonie,noun
Radioprogramm,Radioprogramm,noun
Radiorekorder,Radiorekorder,noun
Radioröhre,Radioröhre,noun
Radiosender,Radiosender,noun
Radiosendung,Radiosendung,noun
Radiosonde,Radiosonde,noun
Radiotechnik,Radiotechnik,noun
Radiotelegrafie,Radiotelegrafie,noun
Radioteleskop,Radioteleskop,noun
Radiotherapie,Radiotherapie,noun
Radiothorium,Radiothorium,noun
Radiowecker,Radiowecker,noun
Radiowelle,Radiowelle,noun
Radioästhesie,Radioästhesie,noun
Radium,Radium,noun
Radius,Radius,noun
Radiusvektor,Radiusvektor,noun
Radiästhesie,Radiästhesie,noun
Radja,Radja,noun
Radkappe,Radkappe,noun
Radkarte,Radkarte,noun
Radkasten,Radkasten,noun
Radkilometer,Radkilometer,noun
Radkralle,Radkralle,noun
Radl,Radl,noun
Radlader,Radlader,noun
Radlager,Radlager,noun
Radler,Radler,noun
Radler,,noun
Radlerhose,Radlerhose,noun
Radlerin,Radlerin,noun
Radloff,,noun
Radmantel,Radmantel,noun
Radmutter,Radmutter,noun
Radnabenmotor,Radnabenmotor,noun
Radolfzell,,noun
Radom,Radom,noun
Radom,,noun
Radon,Radon,noun
Radotage,Radotage,noun
Radpanzer,Radpanzer,noun
Radpolo,Radpolo,noun
Radprofi,Radprofi,noun
Radrennen,Radrennen,noun
Radrennfahrer,Radrennfahrer,noun
Radrennfahrerin,Radrennfahrerin,noun
Radscha,Radscha,noun
Radschlag,Radschlag,noun
Radschpute,Radschpute,noun
Radsport,Radsport,noun
Radsportler,Radsportler,noun
Radsportlerin,Radsportlerin,noun
Radspur,Radspur,noun
Radsteg,Radsteg,noun
Radsturz,Radsturz,noun
Radtasche,Radtasche,noun
Radtour,Radtour,noun
Radwanderweg,Radwanderweg,noun
Radwechsel,Radwechsel,noun
Radweg,Radweg,noun
Radzierblende,Radzierblende,noun
Rae,,noun
Raeren,,noun
Raeter,,noun
Rafaela,,noun
Raffel,Raffel,noun
Raffgier,Raffgier,noun
Raffinade,Raffinade,noun
Raffinement,Raffinement,noun
Raffinerie,Raffinerie,noun
Raffinesse,Raffinesse,noun
Raffsucht,Raffsucht,noun
Raffwort,Raffwort,noun
Raffzahn,Raffzahn,noun
Rafting,Rafting,noun
Rag,Rag,noun
Rage,Rage,noun
Ragout,Ragout,noun
Ragout fin,Ragout fin,noun
Ragoût fin,Ragoût fin,noun
Raguhn,,noun
Ragusa,,noun
Ragwurz,Ragwurz,noun
Rah,Rah,noun
Rahden,,noun
Rahe,Rahe,noun
Rahm,Rahm,noun
Rahmdeckel,Rahmdeckel,noun
Rahmen,Rahmen,noun
Rahmenbedingung,Rahmenbedingung,noun
Rahmenhandlung,Rahmenhandlung,noun
Rahmenlehrplan,Rahmenlehrplan,noun
Rahmsauce,Rahmsauce,noun
Rahmsoße,Rahmsoße,noun
Rahn,,noun
Rahnprobe,Rahnprobe,noun
Rahnsdorf,,noun
Rahnwerden,Rahnwerden,noun
Raid,Raid,noun
Raiffeisen,,noun
Raiffeisenbank,Raiffeisenbank,noun
Raigras,Raigras,noun
Raimundstraße,Raimundstraße,noun
Rain,Rain,noun
Rainer,,noun
Rais,Rais,noun
Raja,Raja,noun
Rajah,Rajah,noun
Rajasthan,,noun
Rajasthani,,noun
Rajpute,Rajpute,noun
Rajputin,Rajputin,noun
Rakel,Rakel,noun
Rakete,Rakete,noun
Raketenabschussrampe,Raketenabschussrampe,noun
Raketenabwehrsystem,Raketenabwehrsystem,noun
Raketenangriff,Raketenangriff,noun
Raketenantrieb,Raketenantrieb,noun
Raketenauto,Raketenauto,noun
Raketenflugzeug,Raketenflugzeug,noun
Raketenforscher,Raketenforscher,noun
Raketenforscherin,Raketenforscherin,noun
Raketenforschung,Raketenforschung,noun
Raketenpost,Raketenpost,noun
Raketenpostmarke,Raketenpostmarke,noun
Raketenproduktion,Raketenproduktion,noun
Raketenschnellboot,Raketenschnellboot,noun
Raketensilo,,noun
Raketenstart,,noun
Raketentreibstoff,Raketentreibstoff,noun
Raketenwaffe,Raketenwaffe,noun
Raketenwarnung,Raketenwarnung,noun
Raketenwerfer,Raketenwerfer,noun
Raki,Raki,noun
Raleigh,,noun
Ralf,,noun
Ralle,Ralle,noun
Rallye,,noun
Rallye Dakar,Rallye Dakar,noun
Rallyefahrer,Rallyefahrer,noun
Rallyefahrerin,Rallyefahrerin,noun
Ram Air,Ram Air,noun
Ramadan,Ramadan,noun
Ramallah,,noun
Rambazamba,,noun
Rambur,Rambur,noun
Rambutan,,noun
Ramen,,noun
Ramin,,noun
Rammbalken,Rammbalken,noun
Rammbock,Rammbock,noun
Ramme,Ramme,noun
Ramme,Ramme,noun
Rammel,Rammel,noun
Rammler,Rammler,noun
Rammsporn,Rammsporn,noun
Ramona,,noun
Rampe,Rampe,noun
Rampenlicht,Rampenlicht,noun
Rampensau,Rampensau,noun
Ramsauer,,noun
Ramsbach,Ramsbach,noun
Ramsbach,,noun
Ramsch,Ramsch,noun
Ramsch,Ramsch,noun
Ramses,,noun
Ramskopf,Ramskopf,noun
Ramstein,,noun
Ranch,Ranch,noun
Rancharbeiter,Rancharbeiter,noun
Rand,Rand,noun
Rand,Rand,noun
Randabsaugung,Randabsaugung,noun
Randal,Randal,noun
Randale,Randale,noun
Randalierer,Randalierer,noun
Randaliererin,Randaliererin,noun
Randausgleich,Randausgleich,noun
Randbauer,Randbauer,noun
Randbebauung,Randbebauung,noun
Randbedingung,Randbedingung,noun
Randbemerkung,Randbemerkung,noun
Randbereichsbeamter,,noun
Rande,Rande,noun
Randfeuerpatrone,Randfeuerpatrone,noun
Randfigur,Randfigur,noun
Randfläche,Randfläche,noun
Randgebiet,Randgebiet,noun
Randgebirge,Randgebirge,noun
Randgruppe,Randgruppe,noun
Randhoch,Randhoch,noun
Randmarke,Randmarke,noun
Randmeer,Randmeer,noun
Randori,Randori,noun
Randpartei,Randpartei,noun
Randphänomen,Randphänomen,noun
Randpunkt,Randpunkt,noun
Randsportart,Randsportart,noun
Randstein,Randstein,noun
Randstreifen,Randstreifen,noun
Randthema,Randthema,noun
Randzone,Randzone,noun
Rang,Rang,noun
Rangabzeichen,Rangabzeichen,noun
Range,,noun
Rangelei,Rangelei,noun
Ranger,Ranger,noun
Rangerhöhung,Rangerhöhung,noun
Rangfolge,Rangfolge,noun
Rangierbahnhof,Rangierbahnhof,noun
Rangiroa,,noun
Rangliste,Rangliste,noun
Ranis,,noun
Rank,Rank,noun
Ranke,Ranke,noun
Rankenwerk,Rankenwerk,noun
Ranker,Ranker,noun
Ranking,Ranking,noun
Rankweil,,noun
Ranküne,Ranküne,noun
Ransomware,Ransomware,noun
Ranzen,Ranzen,noun
Ranzzeit,Ranzzeit,noun
Rap,Rap,noun
Rapanui,,noun
Rapfen,Rapfen,noun
Raphael,,noun
Raphaela,,noun
Raphe,Raphe,noun
Raphia,Raphia,noun
Raphia,,noun
Raphia vinifera,,noun
Rapidität,Rapidität,noun
Rapier,Rapier,noun
Rappe,Rappe,noun
Rappe,Rappe,noun
Rappel,Rappel,noun
Rappen,Rappen,noun
Rapper,Rapper,noun
Rapperin,Rapperin,noun
Rapport,Rapport,noun
Raps,Raps,noun
Rapsfeld,Rapsfeld,noun
Rapshonig,Rapshonig,noun
Rapssorte,Rapssorte,noun
Rapsöl,Rapsöl,noun
Rapunzel,Rapunzel,noun
Rarität,Rarität,noun
Raritätensammlung,Raritätensammlung,noun
Ras,Ras,noun
Rasanz,Rasanz,noun
Raschischrift,Raschischrift,noun
Rasen,Rasen,noun
Rasen,Rasen,noun
Rasenfläche,Rasenfläche,noun
Rasenhängebank,Rasenhängebank,noun
Rasenkantenstein,Rasenkantenstein,noun
Rasenmahd,Rasenmahd,noun
Rasenmäher,Rasenmäher,noun
Rasenmäherprinzip,Rasenmäherprinzip,noun
Rasenschach,Rasenschach,noun
Rasensprenger,Rasensprenger,noun
Rasenwüste,Rasenwüste,noun
Raser,Raser,noun
Raserei,Raserei,noun
Raserin,Raserin,noun
Rasierapparat,Rasierapparat,noun
Rasierer,Rasierer,noun
Rasiergel,Rasiergel,noun
Rasierhobel,Rasierhobel,noun
Rasierklinge,Rasierklinge,noun
Rasiermesser,Rasiermesser,noun
Rasierpinsel,Rasierpinsel,noun
Rasierspiegel,Rasierspiegel,noun
Rasierstaub,Rasierstaub,noun
Rasierstuhl,Rasierstuhl,noun
Rasierwasser,Rasierwasser,noun
Raspel,Raspel,noun
Raspel,Raspel,noun
Rasse,Rasse,noun
Rassel,Rassel,noun
Rasselbande,Rasselbande,noun
Rassenfrage,Rassenfrage,noun
Rassengesetz,Rassengesetz,noun
Rassenhass,Rassenhass,noun
Rassenhygiene,Rassenhygiene,noun
Rassenkonflikt,Rassenkonflikt,noun
Rassenkunde,Rassenkunde,noun
Rassenkundler,Rassenkundler,noun
Rassenlehre,Rassenlehre,noun
Rassenschande,Rassenschande,noun
Rassentrennung,Rassentrennung,noun
Rassenunruhe,Rassenunruhe,noun
Rassenwahn,Rassenwahn,noun
Rasseweib,Rasseweib,noun
Rassismus,Rassismus,noun
Rassist,Rassist,noun
Rassistin,Rassistin,noun
Rast,Rast,noun
Rastafari,Rastafari,noun
Rastafarianismus,Rastafarianismus,noun
Rastatt,,noun
Raste,Raste,noun
Rastelbinder,Rastelbinder,noun
Rastenberg,,noun
Raster,Raster,noun
Raster,,noun
Rasterelektronenmikroskop,Rasterelektronenmikroskop,noun
Rasterfahndung,Rasterfahndung,noun
Rastermessung,Rastermessung,noun
Rastertiefdruck,Rastertiefdruck,noun
Rasthaus,Rasthaus,noun
Rasthof,Rasthof,noun
Rastlosigkeit,Rastlosigkeit,noun
Rastpause,Rastpause,noun
Rastplatz,Rastplatz,noun
Raststätte,Raststätte,noun
Rasttag,Rasttag,noun
Rasur,Rasur,noun
Rat,Rat,noun
Rat der Europäischen Union,Rat der Europäischen Union,noun
Ratafia,Ratafia,noun
Ratajczak,,noun
Ratatouille,,noun
Rate,Rate,noun
Ratengeschäft,Ratengeschäft,noun
Ratenkredit,Ratenkredit,noun
Ratenzahlung,Ratenzahlung,noun
Ratespiel,Ratespiel,noun
Ratgeber,Ratgeber,noun
Ratgeberin,Ratgeberin,noun
Rathaus,Rathaus,noun
Rathausbalkon,Rathausbalkon,noun
Rathausturm,Rathausturm,noun
Rathenow,,noun
Ratifikation,Ratifikation,noun
Ratifikationsurkunde,Ratifikationsurkunde,noun
Ratifizierung,Ratifizierung,noun
Rating,Rating,noun
Rating-Agentur,Rating-Agentur,noun
Ratingagentur,Ratingagentur,noun
Ratingen,,noun
Ratio,Ratio,noun
Ration,Ration,noun
Rationale,Rationale,noun
Rationalisierung,Rationalisierung,noun
Rationalismus,Rationalismus,noun
Rationalität,Rationalität,noun
Rationierung,Rationierung,noun
Ratlosigkeit,Ratlosigkeit,noun
Ratsbeschluss,Ratsbeschluss,noun
Ratsche,Ratsche,noun
Ratschkathl,Ratschkathl,noun
Ratschlag,Ratschlag,noun
Ratsherr,Ratsherr,noun
Ratskapelle,Ratskapelle,noun
Ratsmitglied,Ratsmitglied,noun
Ratsversammlung,Ratsversammlung,noun
Ratsvorsitzender,,noun
Rattanmöbel,Rattanmöbel,noun
Rattanstuhl,Rattanstuhl,noun
Ratte,Ratte,noun
Ratte der Lüfte,Ratte der Lüfte,noun
Ratten-Lungenwurm,Ratten-Lungenwurm,noun
Rattenbefall,Rattenbefall,noun
Rattenexperiment,Rattenexperiment,noun
Rattenfalle,Rattenfalle,noun
Rattenfänger,Rattenfänger,noun
Rattengift,Rattengift,noun
Rattenkäfig,Rattenkäfig,noun
Rattenkönig,Rattenkönig,noun
Rattennest,Rattennest,noun
Rattenplage,Rattenplage,noun
Rattenrennen,Rattenrennen,noun
Rattenschwanz,Rattenschwanz,noun
Ratz,Ratz,noun
Ratze,Ratze,noun
Ratze,Ratze,noun
Ratzeburg,,noun
Ratzefummel,Ratzefummel,noun
Ratzinger,,noun
Rau,,noun
Raub,Raub,noun
Raubank,Raubank,noun
Raubbau,Raubbau,noun
Raubbeutler,Raubbeutler,noun
Raubdezernat,Raubdezernat,noun
Raubdruck,Raubdruck,noun
Raubein,Raubein,noun
Raubewurf,Raubewurf,noun
Raubfisch,Raubfisch,noun
Raubkatze,Raubkatze,noun
Raubkopie,Raubkopie,noun
Raubkunst,Raubkunst,noun
Raubmord,Raubmord,noun
Raubmörder,Raubmörder,noun
Raubmörderin,Raubmörderin,noun
Raubnasobem,Raubnasobem,noun
Raubtier,Raubtier,noun
Raubtierfütterung,Raubtierfütterung,noun
Raubtierkapitalismus,Raubtierkapitalismus,noun
Raubtierkapitalist,Raubtierkapitalist,noun
Raubtierkäfig,Raubtierkäfig,noun
Raubtierwärter,Raubtierwärter,noun
Raubtierwärterin,Raubtierwärterin,noun
Raubvogel,Raubvogel,noun
Raubwild,Raubwild,noun
Raubwildschärfe,Raubwildschärfe,noun
Raubzeug,Raubzeug,noun
Raubzug,Raubzug,noun
Raubüberfall,Raubüberfall,noun
Rauch,Rauch,noun
Rauchabschnitt,Rauchabschnitt,noun
Rauchabzug,Rauchabzug,noun
Rauchblättriger Schwefelkopf,,noun
Rauchbombe,Rauchbombe,noun
Rauchen,Rauchen,noun
Rauchentwicklung,Rauchentwicklung,noun
Raucher,Raucher,noun
Raucherbein,Raucherbein,noun
Raucherbereich,Raucherbereich,noun
Raucherecke,Raucherecke,noun
Rauchereignis,Rauchereignis,noun
Raucherhusten,Raucherhusten,noun
Raucherin,Raucherin,noun
Raucherkarte,Raucherkarte,noun
Raucherkneipe,Raucherkneipe,noun
Raucherpause,Raucherpause,noun
Raucherware,Raucherware,noun
Raucherzimmer,Raucherzimmer,noun
Raucherzone,Raucherzone,noun
Rauchfackel,Rauchfackel,noun
Rauchfahne,Rauchfahne,noun
Rauchfang,Rauchfang,noun
Rauchfangkehrer,Rauchfangkehrer,noun
Rauchfangkehrerin,Rauchfangkehrerin,noun
Rauchfangkehrermeister,Rauchfangkehrermeister,noun
Rauchfangkehrermeisterin,Rauchfangkehrermeisterin,noun
Rauchfangtaube,Rauchfangtaube,noun
Rauchfass,Rauchfass,noun
Rauchfleisch,Rauchfleisch,noun
Rauchgas,Rauchgas,noun
Rauchgeruch,Rauchgeruch,noun
Rauchgewölbe,Rauchgewölbe,noun
Rauchkringel,Rauchkringel,noun
Rauchloch,Rauchloch,noun
Rauchmelder,Rauchmelder,noun
Rauchpause,Rauchpause,noun
Rauchpilz,Rauchpilz,noun
Rauchpunkt,Rauchpunkt,noun
Rauchring,Rauchring,noun
Rauchsalon,Rauchsalon,noun
Rauchschleier,Rauchschleier,noun
Rauchschutz,Rauchschutz,noun
Rauchschutzabschluss,Rauchschutzabschluss,noun
Rauchschutzklappe,Rauchschutzklappe,noun
Rauchschutzkonzept,Rauchschutzkonzept,noun
Rauchschutztür,Rauchschutztür,noun
Rauchschwaden,Rauchschwaden,noun
Rauchsignal,Rauchsignal,noun
Rauchsäule,Rauchsäule,noun
Rauchtabak,Rauchtabak,noun
Rauchtisch,Rauchtisch,noun
Rauchutensil,Rauchutensil,noun
Rauchverbot,Rauchverbot,noun
Rauchvergiftung,Rauchvergiftung,noun
Rauchverzehrer,Rauchverzehrer,noun
Rauchware,Rauchware,noun
Rauchwaren,,noun
Rauchwart,,noun
Rauchwolke,Rauchwolke,noun
Rauchwölkchen,Rauchwölkchen,noun
Rauchzeichen,Rauchzeichen,noun
Rauchzimmer,Rauchzimmer,noun
Rauchübertragung,Rauchübertragung,noun
Rauenberg,,noun
Rauert,,noun
Raufasertapete,Raufasertapete,noun
Raufbold,Raufbold,noun
Raufe,Raufe,noun
Rauferei,Rauferei,noun
Rauferin,Rauferin,noun
Raufhändel,Raufhändel,noun
Raufrost,Raufrost,noun
Raufspiel,Raufspiel,noun
Raufußkauz,Raufußkauz,noun
Rauhaardackel,Rauhaardackel,noun
Rauigkeit,Rauigkeit,noun
Rauischholzhausen,,noun
Rauke,Rauke,noun
Rauleder,Rauleder,noun
Raum,Raum,noun
Raum-Zeit,Raum-Zeit,noun
Raum-Zeit-Kontinuum,Raum-Zeit-Kontinuum,noun
Raumangst,Raumangst,noun
Raumanzug,Raumanzug,noun
Raumausstatter,Raumausstatter,noun
Raumausstatterin,Raumausstatterin,noun
Raumbedufter,Raumbedufter,noun
Raumdecke,Raumdecke,noun
Raumdeckung,Raumdeckung,noun
Raumdeo,Raumdeo,noun
Raumfahrer,Raumfahrer,noun
Raumfahrerin,Raumfahrerin,noun
Raumfahrt,Raumfahrt,noun
Raumfahrtagentur,Raumfahrtagentur,noun
Raumfahrtbehörde,Raumfahrtbehörde,noun
Raumfahrtindustrie,Raumfahrtindustrie,noun
Raumfahrtkonzern,Raumfahrtkonzern,noun
Raumfahrtkritiker,Raumfahrtkritiker,noun
Raumfahrtmedizin,Raumfahrtmedizin,noun
Raumfahrtpionier,Raumfahrtpionier,noun
Raumfahrttechniker,Raumfahrttechniker,noun
Raumfahrttechnikerin,Raumfahrttechnikerin,noun
Raumfahrtunternehmen,Raumfahrtunternehmen,noun
Raumfahrzeug,Raumfahrzeug,noun
Raumflucht,Raumflucht,noun
Raumforschung,Raumforschung,noun
Raumfähre,Raumfähre,noun
Raumgestalter,Raumgestalter,noun
Raumgestalterin,Raumgestalterin,noun
Rauminhalt,Rauminhalt,noun
Rauminneres,,noun
Raumkapsel,Raumkapsel,noun
Raumkunst,Raumkunst,noun
Raumluft,Raumluft,noun
Raumluftaufbereitung,Raumluftaufbereitung,noun
Raumluftqualität,Raumluftqualität,noun
Raumlufttechnik,Raumlufttechnik,noun
Raumlüfter,Raumlüfter,noun
Raumlüftung,Raumlüftung,noun
Raummaß,Raummaß,noun
Raummedizin,Raummedizin,noun
Raumnot,Raumnot,noun
Raumordnung,Raumordnung,noun
Raumpfleger,Raumpfleger,noun
Raumpflegerin,Raumpflegerin,noun
Raumplanung,Raumplanung,noun
Raumschiff,Raumschiff,noun
Raumsonde,Raumsonde,noun
Raumsparschlitz,Raumsparschlitz,noun
Raumspiel,Raumspiel,noun
Raumspray,,noun
Raumstation,Raumstation,noun
Raumteiler,Raumteiler,noun
Raumtemperatur,Raumtemperatur,noun
Raumtiefe,Raumtiefe,noun
Raumutopie,Raumutopie,noun
Raumverschwendung,Raumverschwendung,noun
Raumvolumen,Raumvolumen,noun
Raumzeit,Raumzeit,noun
Raumzeithintergrund,Raumzeithintergrund,noun
Raumzeitkrümmung,Raumzeitkrümmung,noun
Raunen,Raunen,noun
Raunheim,,noun
Raup,Raup,noun
Raupe,Raupe,noun
Raupenfahrzeug,Raupenfahrzeug,noun
Raupenleim,Raupenleim,noun
Raupennest,Raupennest,noun
Raupenschere,Raupenschere,noun
Raupenschlepper,Raupenschlepper,noun
Rauputz,Rauputz,noun
Raureif,Raureif,noun
Rausch,Rausch,noun
Rauscharmut,Rauscharmut,noun
Rauschbeere,Rauschbeere,noun
Rauschebart,Rauschebart,noun
Rauschen,Rauschen,noun
Rauschenberg,,noun
Rauscherlebnis,Rauscherlebnis,noun
Rauschgift,Rauschgift,noun
Rauschgiftdezernat,Rauschgiftdezernat,noun
Rauschgifthandel,Rauschgifthandel,noun
Rauschgifthändler,Rauschgifthändler,noun
Rauschgifthändlerin,Rauschgifthändlerin,noun
Rauschgiftkonsum,Rauschgiftkonsum,noun
Rauschgiftmenge,Rauschgiftmenge,noun
Rauschgiftschmuggel,Rauschgiftschmuggel,noun
Rauschgiftszene,Rauschgiftszene,noun
Rauschgold,Rauschgold,noun
Rauschgoldengel,Rauschgoldengel,noun
Rauschkugel,Rauschkugel,noun
Rauschmittel,Rauschmittel,noun
Rauschmittelkonsum,Rauschmittelkonsum,noun
Rauschzustand,Rauschzustand,noun
Rausschmiss,Rausschmiss,noun
Rauswurf,Rauswurf,noun
Raute,Raute,noun
Rautgunde,,noun
Rauware,Rauware,noun
Rave,,noun
Ravelin,Ravelin,noun
Ravenna,,noun
Ravensburg,,noun
Ravensburg,Ravensburg,noun
Ravenstein,,noun
Ravioli,,noun
Rax,Rax,noun
Raxseilbahn,Raxseilbahn,noun
Rayon,Rayon,noun
Rayon,Rayon,noun
Rayonverbot,Rayonverbot,noun
Razemat,Razemat,noun
Raziel,,noun
Razzia,Razzia,noun
Re,Re,noun
Re,Re,noun
Ready-made,Ready-made,noun
Readymade,Readymade,noun
Reagenz,Reagenz,noun
Reagenz,Reagenz,noun
Reagenzglas,Reagenzglas,noun
Reagenzglasbefruchtung,Reagenzglasbefruchtung,noun
Reagibilität,Reagibilität,noun
Reaktanz,Reaktanz,noun
Reaktion,Reaktion,noun
Reaktionsantrieb,Reaktionsantrieb,noun
Reaktionsbehälter,Reaktionsbehälter,noun
Reaktionsfähigkeit,Reaktionsfähigkeit,noun
Reaktionsgleichgewicht,Reaktionsgleichgewicht,noun
Reaktionsgleichung,Reaktionsgleichung,noun
Reaktionskammer,Reaktionskammer,noun
Reaktionsmechanismus,Reaktionsmechanismus,noun
Reaktionsschema,Reaktionsschema,noun
Reaktionsstrecke,Reaktionsstrecke,noun
Reaktionstest,Reaktionstest,noun
Reaktionswärme,Reaktionswärme,noun
Reaktionszeit,Reaktionszeit,noun
Reaktionär,Reaktionär,noun
Reaktionärin,Reaktionärin,noun
Reaktivierung,Reaktivierung,noun
Reaktivität,Reaktivität,noun
Reaktor,Reaktor,noun
Reaktorgebäude,Reaktorgebäude,noun
Reaktorkatastrophe,Reaktorkatastrophe,noun
Reaktorkern,Reaktorkern,noun
Reaktorsicherheit,Reaktorsicherheit,noun
Reaktorunfall,Reaktorunfall,noun
Real,Real,noun
Realgymnasium,Realgymnasium,noun
Realien,,noun
Realienbuch,Realienbuch,noun
Realisierung,Realisierung,noun
Realismus,Realismus,noun
Realist,Realist,noun
Realistin,Realistin,noun
Reality-TV,Reality-TV,noun
Realität,Realität,noun
Realitätscheck,Realitätscheck,noun
Realitätsferne,Realitätsferne,noun
Realitätsflucht,Realitätsflucht,noun
Realitätsfremdheit,Realitätsfremdheit,noun
Realitätsnähe,Realitätsnähe,noun
Realitätsprinzip,Realitätsprinzip,noun
Realitätsprüfung,Realitätsprüfung,noun
Realitätssinn,Realitätssinn,noun
Realitätsverlust,Realitätsverlust,noun
Realitätsverweigerung,Realitätsverweigerung,noun
Realkonkurrenz,Realkonkurrenz,noun
Realkredit,Realkredit,noun
Reallife,Reallife,noun
Realname,Realname,noun
Realo,Realo,noun
Realpolitik,Realpolitik,noun
Realpräsenz,Realpräsenz,noun
Realsatire,Realsatire,noun
Realschulbildung,Realschulbildung,noun
Realschule,Realschule,noun
Realschullehrer,Realschullehrer,noun
Realschullehrerin,Realschullehrerin,noun
Realschulsystem,Realschulsystem,noun
Realschüler,Realschüler,noun
Realschülerin,Realschülerin,noun
Realutopie,Realutopie,noun
Realverkehr,Realverkehr,noun
Realwert,Realwert,noun
Realwirtschaft,Realwirtschaft,noun
Realwissenschaft,Realwissenschaft,noun
Reanalyse,Reanalyse,noun
Reanimation,Reanimation,noun
